"","Player","Nation","Pos","Squad","Age","League","Year","MidsPred"
"348","X. Durand","Greri Landmoslands","MFFW","Somber Stallions",21,"B","2020",8.2905
"2446","O. Wanjala","Rarita","MF","Black Coyotes",23,"RFL","2021",8.29236666666666
"788","D. Kimuli","Saintswacroa","MF","Punctual Fire",27,"D","2020",8.29803333333333
"624","I. Kyalisiima","Esia","MF","Ultimate Longhorns",28,"C","2020",8.29943333333333
"1526","G. Avraham","Dosqaly","MFDF","Serious Thunderbirds",22,"B","2021",8.30093333333333
"103","M. Vásquez","Lefghau","MFFW","Punctual Rustlers",26,"A","2020",8.30666666666667
"2312","J. Munguambe","Nganion","MFFW","Plane Janes",26,"E","2021",8.31606666666667
"1319","I. Aidoo","Nganion","MF","Old Mustangs",29,"A","2021",8.3182
"1970","P. Mlotshwa","Sobianitedrucy","MFDF","Fighting Wave",22,"D","2021",8.32263333333334
"1913","H. Miyazaki","Lylimi","MF","Wicked Gentlefolk",27,"C","2021",8.32293333333334
"1740","G. Wahab","Dosqaly","DFMF","Marvelous Anchors",30,"C","2021",8.3233
"1977","N. Cheng","Sobianitedrucy","FWMF","Flying Bombadiers",19,"D","2021",8.32493333333333
"221","M. Anderson","Nganion","MF","Golden Rustlers",26,"B","2020",8.32633333333333
"1444","M. Muwanga","Manlisgamncent","MF","Golden Rustlers",23,"B","2021",8.3312
"2320","I. Mponda","Nganion","MF","Polar Kangaroos",28,"E","2021",8.3329
"1307","U. Chio","Lefghau","FWMF","Mighty Jays",31,"A","2021",8.33466666666667
"866","A. Dekker","Nancipenuaroe","MF","Strange Pioneers",26,"D","2020",8.34073333333334
"1309","M. Kusiima","Nancipenuaroe","MF","Mighty Jays",27,"A","2021",8.34406666666667
"1727","L. Abbasi","Giumle Lizeibon","MF","Horrible Flames",32,"C","2021",8.3447
"1608","F. Perrin","Dosqaly","MF","Swift Rustlers",21,"B","2021",8.34736666666667
"1051","M. Delgado","Ledian","MF","Punctual Leopards",24,"E","2020",8.34986666666667
"1626","H. Afriyie","Dosqaly","DFMF","Unethical Comets",23,"B","2021",8.35026666666667
"1572","F. Kobugabe","Dosqaly","MF","Solemn Leopards",20,"B","2021",8.35783333333333
"1159","H. Che","Rarita","MFFW","Black Coyotes",29,"RFL","2020",8.3594
"1733","A. Mumpande","Esia","MF","Little Lollipops",29,"C","2021",8.36186666666667
"851","H. Teo","Mico","MF","Spicy Pointers",33,"D","2020",8.36353333333333
"1953","A. Mucunguzi","Esia","MF","Fighting Clippers",28,"D","2021",8.36403333333334
"12","H. Tourgeman","Rarita","MFFW","Fanatical Outlaws",26,"A","2020",8.36676666666667
"935","X. Nankya","Nganion","MF","Festive Governors",19,"E","2020",8.36926666666667
"766","P. Rabiu","Sobianitedrucy","FWMF","Mighty Monkeys",26,"D","2020",8.371
"68","E. Boadu","Esia","MF","Mighty Jays",30,"A","2020",8.37196666666667
"1596","B. Apio","Pierrema","MF","Supreme Janes",27,"B","2021",8.37303333333334
"2017","P. Mukalazi","Ledian","FWMF","Marvelous Patriots",24,"D","2021",8.37446666666666
"1965","A. Kalule","Janmico","MF","Fighting Wave",23,"D","2021",8.37693333333333
"1738","N. Nalule","Esia","MFFW","Little Lollipops",31,"C","2021",8.37806666666667
"1227","Q. Zyu","Imaar Vircoand","FWMF","Walking Runners",28,"RFL","2020",8.38253333333334
"1197","X. Sharma","Rarita","MF","Great Pandas",28,"RFL","2020",8.3866
"380","K. Aliyu","Saintswacroa","FWMF","Unaccountable Foxes",23,"B","2020",8.3877
"1752","D. Mortenson","Sobianitedrucy","MFFW","Marvelous Anchors",27,"C","2021",8.39616666666667
"740","H. Adjei","Quewenia","MF","Marvelous Heels",27,"D","2020",8.39823333333334
"1383","V. Nakayima","Nganion","MF","Swift Musketeers",28,"A","2021",8.39823333333334
"421","Q. Loeng","Dosqaly","MF","Weak Blimps",24,"B","2020",8.40086666666667
"162","B. Álvarez","People's Land of Maneau","FWMF","Sugar Storm",21,"A","2020",8.4023
"1503","E. De Santis","Dosqaly","FWMF","Overconfident Kangaroos",23,"B","2021",8.40253333333333
"2492","B. Mhamid","Rarita","MF","Red Anchormen",23,"RFL","2021",8.4064
"125","H. Leong","Southern Ristan","MF","Solemn Cougars",22,"A","2020",8.4085
"2439","L. Kimbugwe","Newgan Ruland","MF","Ultimate Penguins",33,"E","2021",8.4086
"581","R. Kirya","Giumle Lizeibon","MF","Spicy Gophers",24,"C","2020",8.40893333333334
"204","Y. Low","Dosqaly","FWMF","Glistening Paladins",22,"B","2020",8.40976666666667
"2521","S. Barman","Rarita","MF","Strong Oaks",24,"RFL","2021",8.4103
"2127","D. Sigauke","Sobianitedrucy","MF","Sugar Bengals",23,"D","2021",8.4137
"1726","L. Ndoro","Esia","MF","Horrible Flames",17,"C","2021",8.41383333333334
"2086","M. Wandera","Imaar Vircoand","MF","Serious Ranchers",27,"D","2021",8.4146
"2431","M. Nanzala","Nganion","FWMF","Ultimate Penguins",39,"E","2021",8.42156666666667
"2116","W. bin Mohamad","Biarizea","MF","Strange Pioneers",23,"D","2021",8.42263333333333
"2013","J. Jørgensen","Manlisgamncent","MFFW","Marvelous Heels",25,"D","2021",8.42363333333333
"2059","I. Vong","Greri Landmoslands","MF","Red Rangers",34,"D","2021",8.42376666666667
"293","B. Guillot","Central Diasongo","MF","Serious Thunderbirds",25,"B","2020",8.4247
"690","M. Delgado","Ledian","MF","Fighting Clippers",24,"D","2020",8.42483333333333
"728","H. Michel","Saintu","MF","Hideous Spartans",32,"D","2020",8.42553333333333
"2138","M. Takács","Sobianitedrucy","MF","Wet Flames",23,"D","2021",8.43013333333333
"2043","Y. Atoo","Galamily","MF","Mighty Monkeys",24,"D","2021",8.4305
"1145","I. Tukahirwa","Dosqaly","MFFW","Ultimate Penguins",26,"E","2020",8.4333
"2088","C. Arineitwe","Nganion","MF","Serious Ranchers",27,"D","2021",8.4346
"1373","C. Guerrero","Lefghau","FWMF","Stacked Rocks",27,"A","2021",8.43813333333333
"931","H. Gaillard","Byasier Pujan","MF","Festive Governors",22,"E","2020",8.43896666666667
"2527","O. Contreras","Greri Landmoslands","MF","Wild Hornets",33,"RFL","2021",8.439
"313","B. bin Awang","Czechnor","MF","Simple Privateers",25,"B","2020",8.44316666666667
"2251","E. Zoabi","Nganion","MF","Horrible Bison",34,"E","2021",8.4493
"89","V. Waswa","Byasier Pujan","MF","Old Mustangs",28,"A","2020",8.45536666666666
"2516","D. Baah","Rarita","MF","Strong Oaks",24,"RFL","2021",8.4568
"2483","S. Rostami","Lefghau","MF","Marvelous Coyotes",35,"RFL","2021",8.45896666666667
"2270","L. Nangiro","Eastern Niasland","MFFW","Mad Bees",25,"E","2021",8.46173333333333
"605","M. Sakai","Dosqaly","FWMF","Ultimate Dolphins",23,"C","2020",8.46296666666667
"308","Q. Chean","Dosqaly","MF","Simple Jayhawks",34,"B","2020",8.4638
"1139","I. Mwale","Greri Landmoslands","MF","Ultimate Penguins",27,"E","2020",8.46836666666666
"2441","R. Adamu","Nganion","MFFW","Ultimate Penguins",29,"E","2021",8.47613333333333
"673","M. Mangena","Sobianitedrucy","FWMF","Deranged Defenders",27,"D","2020",8.47923333333334
"1919","G. Mar","Pierrema","FWMF","Coy Catamarans",23,"D","2021",8.48066666666667
"337","E. Tumukunde","Dosqaly","FWMF","Somber Stallions",23,"B","2020",8.48236666666667
"413","B. Kayondo","Lefghau","DFMF","Weak Blimps",23,"B","2020",8.4846
"2120","J. Hasahya","Sobianitedrucy","MF","Strange Pioneers",23,"D","2021",8.4851
"659","P. Uddin","Xikong","MFFW","White Firebirds",27,"C","2020",8.4861
"1121","F. Rosario","Nganion","DFMF","Swift Marauders",29,"E","2020",8.49873333333333
"2014","L. Jean","Badad","FWMF","Marvelous Patriots",29,"D","2021",8.4995
"1285","G. Hartmann","Byasier Pujan","MFFW","Green Fleet",23,"A","2021",8.50023333333333
"1294","H. Alobo","Esia","MFFW","Horrible Grizzlies",21,"A","2021",8.50776666666666
"1577","W. D'amico","Dosqaly","MF","Solemn Leopards",20,"B","2021",8.5105
"744","L. Jean","Badad","FWMF","Marvelous Patriots",28,"D","2020",8.51246666666666
"1115","B. Kwek","Greri Landmoslands","MFFW","Swift Bison",22,"E","2020",8.51396666666667
"1575","Q. Ruzvidzo","Dosqaly","MF","Solemn Leopards",25,"B","2021",8.51426666666667
"1147","G. Matei","Nganion","MFFW","Ultimate Penguins",27,"E","2020",8.51833333333334
"965","G. Leone","Nganion","MFDF","Horrible Bison",22,"E","2020",8.5198
"657","J. Pedro","Nganion","MFFW","White Firebirds",21,"C","2020",8.52053333333333
"246","O. Tusabe","Dosqaly","MFFW","Hideous Pioneers",24,"B","2020",8.5247
"1043","O. Nalubega","Southern Ristan","MFFW","Polar Kangaroos",25,"E","2020",8.53013333333334
"67","S. Tenywa","Dosqaly","MF","Mighty Jays",20,"A","2020",8.53076666666667
"643","B. Muhanguzi","Rosvi","MF","Weak Chargers",23,"C","2020",8.53523333333333
"1288","D. Kayira","Slandsganiamayotteque","FWMF","Horrible Grizzlies",21,"A","2021",8.53723333333333
"1874","C. Mugabirwe","Esia","MFFW","Ultimate Longhorns",26,"C","2021",8.53836666666667
"8","I. Kamukama","Lefghau","MFFW","Fanatical Outlaws",26,"A","2020",8.543
"1501","X. Chevalier","Dosqaly","MFFW","Mean Poets",23,"B","2021",8.54723333333333
"1025","K. Larsson","Nganion","MF","Plane Janes",27,"E","2020",8.5478
"1066","G. Agustina","Imaar Vircoand","MFFW","Running Bigfoots",30,"E","2020",8.54873333333333
"2444","D. Mattila","Rarita","MF","Black Coyotes",26,"RFL","2021",8.5499
"2073","M. Mansouri","Nganion","FWMF","Remarkable Flames",22,"D","2021",8.5505
"1576","T. Tóth","Dosqaly","MF","Solemn Leopards",21,"B","2021",8.5515
"2243","G. Twebaze","Nganion","FWMF","Horrible Bison",25,"E","2021",8.5534
"2200","C. Medina","Nganion","MF","Festive Governors",17,"E","2021",8.55443333333333
"490","M. Nyirongo","Lefghau","MFFW","Horrible Flames",19,"C","2020",8.55656666666667
"422","J. Khosravi","Dosqaly","MFFW","Weak Blimps",22,"B","2020",8.5574
"1652","Y. Kat?","Dosqaly","MFDF","Villainous Eagles",33,"B","2021",8.55933333333333
"1804","O. Lakot","Mico","MF","Serious Cyclones",28,"C","2021",8.5595
"891","U. Chávez","Sobianitedrucy","MF","Wet Flames",27,"D","2020",8.56076666666667
"1567","S. Abdullahi","Dosqaly","FWMF","Solemn Leopards",27,"B","2021",8.56136666666667
"1813","G. Foong","Esia","MF","Silver Frogs",26,"C","2021",8.56506666666667
"1520","T. Khaukha","Central Namemo Laand","MF","Serious Thunderbirds",23,"B","2021",8.57053333333334
"2041","Q. Zyu","Imaar Vircoand","MFFW","Mean Wolves",29,"D","2021",8.5724
"1923","U. Ocan","Rosvi","MF","Coy Catamarans",23,"D","2021",8.57366666666666
"2513","P. Rabiu","Rarita","MFFW","Serious Buffaloes",27,"RFL","2021",8.5752
"496","M. Yanti","Ledian","MF","Little Lollipops",21,"C","2020",8.57643333333333
"2229","D. Ghasemi","Nganion","FWMF","Hideous Spiders",26,"E","2021",8.58423333333334
"934","I. Babirye","Nganion","MF","Festive Governors",21,"E","2020",8.58500000000001
"1720","B. Munemo","Giumle Lizeibon","MFFW","Fiery Governors",26,"C","2021",8.59076666666667
"1580","E. Longwe","Dosqaly","MF","Somber Stallions",21,"B","2021",8.59246666666667
"1429","G. Munsaka","Dosqaly","MFFW","Glistening Paladins",31,"B","2021",8.59336666666667
"1986","X. Aliru","Xikong","MF","Flying Bombadiers",21,"D","2021",8.5946
"1773","A. Popovi?","Esia","MF","Punctual Archers",25,"C","2021",8.59493333333333
"1930","D. Andersson","Lefghau","MFFW","Coy Catamarans",29,"D","2021",8.59586666666666
"1072","F. Lukyamuzi","Nganion","MF","Sassy Knights",31,"E","2020",8.596
"1579","K. Koppel","Varijitri Isles","FWMF","Somber Stallions",23,"B","2021",8.59643333333333
"257","E. Muwanguzi","Reugha","FWMF","Jumping Beans",24,"B","2020",8.60486666666666
"1150","R. Adamu","Nganion","MFFW","Ultimate Penguins",28,"E","2020",8.6151
"875","B. Maruyama","Sobianitedrucy","DFMF","Sugar Bengals",26,"D","2020",8.61713333333333
"222","C. Shaheen","Dosqaly","MFFW","Golden Rustlers",19,"B","2020",8.62216666666667
"1281","Q. Nabutono","Lefghau","MF","Green Fleet",27,"A","2021",8.62316666666667
"1886","S. Tenywa","Dosqaly","MF","Weak Chargers",21,"C","2021",8.62623333333333
"2317","B. Abubakar","Imaar Vircoand","FWMF","Polar Kangaroos",25,"E","2021",8.63543333333334
"1633","J. Opolot","Dosqaly","MF","Unethical Comets",28,"B","2021",8.63673333333333
"2010","H. Adjei","Quewenia","MF","Marvelous Heels",28,"D","2021",8.639
"379","E. De Santis","Dosqaly","FWMF","Unaccountable Foxes",22,"B","2020",8.63963333333333
"1566","Q. Okiror","Dosqaly","FWMF","Solemn Leopards",33,"B","2021",8.6417
"1725","K. Ntale","Esia","MF","Horrible Flames",27,"C","2021",8.64213333333334
"2091","G. Frimpong","Sobianitedrucy","MF","Serious Ranchers",25,"D","2021",8.6436
"1283","A. Miura","Rosvi","MF","Green Fleet",31,"A","2021",8.6449
"1511","Y. Ademovi?","Dosqaly","MF","Overconfident Kangaroos",31,"B","2021",8.6456
"2275","N. Utami","Southern Ristan","FWMF","Mad Kingsmen",29,"E","2021",8.64963333333334
"2474","A. Katusiime","Greri Landmoslands","MFFW","Mad Wolverines",24,"RFL","2021",8.6503
"2261","V. Marino","Badad","MF","Mad Bees",24,"E","2021",8.65186666666667
"1614","E. Eliyahu","Dosqaly","MFFW","Swift Rustlers",20,"B","2021",8.6568
"1555","J. Kirabo","Dosqaly","FWMF","Simple Privateers",34,"B","2021",8.65686666666667
"1324","Q. Nakityo","Quewenia","MFFW","Old Mustangs",28,"A","2021",8.65696666666667
"2293","X. Sharma","Nganion","MF","Orange Giants",29,"E","2021",8.659
"1556","V. Nagawa","Dosqaly","FWMF","Simple Privateers",21,"B","2021",8.65913333333333
"2020","V. Golob","Sobianitedrucy","FWMF","Marvelous Patriots",25,"D","2021",8.66033333333334
"1023","G. Namugere","Central Namemo Laand","MF","Plane Janes",23,"E","2020",8.66053333333334
"352","B. Roche","Dosqaly","FWMF","Supreme Janes",25,"B","2020",8.66066666666667
"356","O. Tio","Southern Ristan","FWMF","Supreme Janes",25,"B","2020",8.66163333333334
"2180","K. Kastelic","Nganion","DFMF","Delta Colts",31,"E","2021",8.66236666666667
"747","A. Dekker","Nancipenuaroe","MF","Marvelous Patriots",26,"D","2020",8.66436666666667
"654","W. Zarei","Slandsganiamayotteque","MFDF","White Firebirds",20,"C","2020",8.673
"362","L. Mirzaei","Biarizea","MFFW","Supreme Janes",20,"B","2020",8.67546666666667
"1670","A. Serrano","Pierrema","FWMF","Wet Monarchs",27,"B","2021",8.67583333333334
"1664","N. Maeda","Dosqaly","MF","Weak Blimps",27,"B","2021",8.67616666666667
"1081","V. Phung","Nganion","MFFW","Sassy Knights",26,"E","2020",8.684
"2125","J. Dubois","Mico","MF","Sugar Bengals",28,"D","2021",8.68623333333333
"1943","M. Graham","Lefghau","MF","Coy Sunbirds",26,"D","2021",8.69336666666667
"1858","Y. Nartey","Esia","FWMF","Ultimate Dolphins",25,"C","2021",8.6979
"1978","O. Night","Sobianitedrucy","FWMF","Flying Bombadiers",23,"D","2021",8.69933333333334
"2008","W. Nabuuma","Byasier Pujan","MF","Marvelous Heels",29,"D","2021",8.7001
"2480","K. Mukwaya","Nganion","FWMF","Marvelous Coyotes",20,"RFL","2021",8.70366666666667
"1876","C. Asadi","Lylimi","MFFW","Ultimate Longhorns",23,"C","2021",8.7064
"1399","A. Karlsson","Ngoque Blicri","MF","Weak Tornadoes",29,"A","2021",8.71556666666666
"2361","Y. Mukisa","Manlisgamncent","MF","Running Bigfoots",32,"E","2021",8.71723333333333
"1537","Y. Khatun","Coastpa Barleslands","FWMF","Simple Jayhawks",22,"B","2021",8.71806666666667
"1659","K. binti Ali","Dosqaly","FWMF","Weak Blimps",20,"B","2021",8.7216
"1054","D. Abiria","Nganion","MF","Punctual Leopards",20,"E","2020",8.7237
"691","R. Gentile","Lefghau","MF","Fighting Clippers",28,"D","2020",8.72723333333333
"2019","G. Chimwaza","Sobianitedrucy","FWMF","Marvelous Patriots",20,"D","2021",8.7298
"987","E. Okurut","Lefghau","MF","Mad Kingsmen",27,"E","2020",8.73006666666667
"384","I. Oryema","Lefghau","MF","Unaccountable Foxes",27,"B","2020",8.7334
"1154","F. Chin","Rarita","MF","Black Coyotes",21,"RFL","2020",8.73576666666666
"415","J. Nakayama","Dosqaly","FWMF","Weak Blimps",20,"B","2020",8.7359
"1199","T. Kabonesa","Nganion","MFFW","Great Pandas",21,"RFL","2020",8.73650000000001
"820","G. Hungwe","Sobianitedrucy","MF","Remarkable Flames",23,"D","2020",8.73733333333334
"2301","H. Nakafeero","Nganion","DFMF","Plane Janes",29,"E","2021",8.73796666666667
"44","S. Avraham","Nganion","MFFW","Green Fleet",31,"A","2020",8.73813333333333
"1918","Z. Shaikh","Dosqaly","FWMF","Coy Catamarans",30,"D","2021",8.74066666666666
"1407","B. Obonyo","Imaar Vircoand","FWMF","Flawless Cows",32,"B","2021",8.7411
"2118","W. Soltani","Northern Namemo Laand","MF","Strange Pioneers",26,"D","2021",8.74196666666667
"1280","C. Ji","Greri Landmoslands","MF","Green Fleet",25,"A","2021",8.7445
"868","W. Soltani","Northern Namemo Laand","MF","Strange Pioneers",25,"D","2020",8.75146666666667
"1166","J. López","Rarita","MF","Educated Avengers",29,"RFL","2020",8.7567
"958","A. Johannessen","Nganion","MF","Horrible Bison",29,"E","2020",8.76223333333333
"93","Q. Johnsen","People's Land of Maneau","MF","Old Mustangs",18,"A","2020",8.7625
"47","M. Matsumoto","Dosqaly","MF","Horrible Grizzlies",28,"A","2020",8.76383333333333
"30","G. Gustafsson","People's Land of Maneau","MF","Great Galactic Gorgons",25,"A","2020",8.76473333333333
"1709","Q. Roche","Giumle Lizeibon","MFDF","Blue Jaguars",24,"C","2021",8.76696666666667
"189","R. Ssembatya","Nganion","FWMF","Flawless Cows",27,"B","2020",8.7673
"741","K. Mayanja","Bernepamar","MFFW","Marvelous Heels",26,"D","2020",8.76736666666666
"1894","S. Jalali","Esia","DFMF","White Firebirds",23,"C","2021",8.77063333333333
"1457","B. Nalwanga","Dosqaly","MF","Grotesque Rocks",32,"B","2021",8.7723
"1647","M. Ojo","Dosqaly","MF","Villainous Eagles",25,"B","2021",8.7752
"1472","C. Ková?","Loco Phirema","MF","Jumping Beans",27,"B","2021",8.77693333333333
"2340","H. Ziegler","Nganion","MFFW","Punctual Leopards",23,"E","2021",8.78216666666667
"1018","V. Nakiyemba","Northern Namemo Laand","MFFW","Orange Giants",33,"E","2020",8.7822
"2512","L. Mandala","Rarita","MFFW","Serious Buffaloes",30,"RFL","2021",8.78316666666666
"844","G. Frimpong","Sobianitedrucy","MF","Serious Ranchers",24,"D","2020",8.78496666666667
"1827","V. Namayanja","Ledian","FWMF","Spicy Gophers",25,"C","2021",8.7851
"2256","S. Gutiérrez","Nganion","MFFW","Horrible Bison",20,"E","2021",8.78593333333334
"420","N. Maeda","Dosqaly","MF","Weak Blimps",26,"B","2020",8.787
"2255","O. Szilágyi","Nganion","MF","Horrible Bison",24,"E","2021",8.7917
"1801","Q. Sithole","Slandsganiamayotteque","FWMF","Serious Cyclones",17,"C","2021",8.7929
"157","J. Dubois","Mico","MFFW","Stacked Rocks",27,"A","2020",8.79556666666667
"2124","Z. Griffiths","Manlisgamncent","MF","Sugar Bengals",27,"D","2021",8.79876666666667
"373","L. Prasad","Eastern Sleboube","MF","Swift Rustlers",23,"B","2020",8.8056
"2518","G. Jankowski","Rarita","MF","Strong Oaks",21,"RFL","2021",8.80626666666667
"1829","T. Mguni","Esia","MF","Spicy Gophers",24,"C","2021",8.8073
"223","T. Karmakar","Dosqaly","MFFW","Golden Rustlers",28,"B","2020",8.8081
"791","Y. Gidudu","Sobianitedrucy","MF","Punctual Fire",33,"D","2020",8.81216666666666
"2097","V. Lahtinen","Sobianitedrucy","DFMF","Spicy Pointers",23,"D","2021",8.81393333333333
"894","L. Mandala","Nganion","MFFW","Wet Flames",29,"D","2020",8.8152
"1805","A. Ono","People's Land of Maneau","MF","Serious Cyclones",17,"C","2021",8.81656666666667
"2141","J. Maeda","Sobianitedrucy","MFFW","Wet Flames",28,"D","2021",8.81666666666666
"697","O. Maulana","Dosqaly","MF","Fighting Wave",24,"D","2020",8.8179
"819","M. Bwire","Rarita","MF","Remarkable Flames",30,"D","2020",8.81833333333334
"2135","Y. Almutairi","Nkasland Cronestan","MF","Wet Flames",25,"D","2021",8.8196
"172","B. Chávez","Ngoque Blicri","MF","Sugar Storm",27,"A","2020",8.8227
"1592","L. Mirzaei","Biarizea","MF","Supreme Janes",21,"B","2021",8.82506666666668
"2519","H. Valentini","Rarita","MF","Strong Oaks",24,"RFL","2021",8.82613333333334
"1001","J. Bauri","Nganion","MF","Mighty Jimmies",35,"E","2020",8.82836666666666
